id,property_type_code,photo_design_sense
638274417156399696,38,0.5192366242408752
638278027588594255,38,0.0945548340678215
638931724930557209,11,0.8079414367675781
640442340503577089,5,0.8562795519828796
643618390826795095,4,0.0620021000504493
644925084925117398,5,0.9003646373748779
644934431503211688,5,0.3040331900119781
644938150695603541,5,0.3623806238174438
644941598518737548,5,0.3040331900119781
644944205779333886,5,0.4570226371288299
645998241288036886,5,0.6368719935417175
647410287754877444,46,0.0161522608250379
648931913187650395,9,0.8760523796081543
651306881198475509,38,0.9129068851470948
654214816422260496,23,0.1413867473602295
656508074691477793,11,0.0255458354949951
659126174013366732,5,0.9624814391136168
659591536555392305,36,0.978352189064026
664875548876406535,33,0.0500593744218349
664944262083918209,12,0.2710696160793304
665083527323753201,17,0.4977302849292755
665557031941994592,23,0.1998561471700668
665567846778985309,23,0.1607404500246048
666812243213352523,11,0.3053759932518005
667964819540426990,5,0.941840410232544
669821836622484365,23,0.905442714691162
670103698863156222,11,0.1108939498662948
670180657736890309,28,0.0058677522465586
671576731217735153,5,0.9917522072792052
672106414675200448,28,0.0800458192825317
672112171534218626,28,0.0356214344501495
672892756922332037,28,0.6786119937896729
673041255012263804,28,0.2452473640441894
673741797107840347,11,0.6951634287834167
674176281975643357,38,0.9726964235305786
674309469108588722,5,0.9601709246635436
674328595364570660,12,0.2710696160793304
674330602907373164,12,0.346319317817688
675628990624711206,9,0.3061059415340423
675629054694787610,9,0.695754885673523
676314744320589919,38,0.9666234850883484
676316945730805739,38,0.9720115065574646
676318600549129622,38,0.9857263565063475
676320769749369627,38,0.8883468508720398
676322031131984077,38,0.9100997447967528
676323849884029787,38,0.936712920665741
677089535704769382,12,0.0583760291337966
678148533379699103,13,0.9475123286247252
679334111960102780,51,0.1168307214975357
684278933410633890,9,0.9446322917938232
684411735813733700,11,0.7537269592285156
687122858829855081,11,0.4521427750587463
687388475327500363,31,0.386670708656311
687617866299476193,46,0.9446322917938232
687812462523210555,11,0.986415684223175
687948176724953464,5,0.6767880320549011
688712177975977398,5,0.9967933297157288
688736936440590337,5,0.96757709980011
688828104267139090,5,0.9836570620536804
689519982404278943,5,0.884605884552002
690955889699049256,5,0.9774550199508668
693336059359206247,28,0.5915430188179016
693846133972752412,5,0.9657734632492064
694628974140465599,11,0.9307573437690736
695090151889877568,5,0.0017720254836604
695274372602715621,19,0.4102416038513183
696162776957066534,11,0.8329896926879883
696897135220065762,11,0.9189736247062684
696915478516401794,11,0.3462109565734863
701004886049773403,11,0.6555328965187073
701299807445830146,11,0.9854987859725952
701969473272438726,28,0.4181241393089294
703310987286860293,31,0.7802631258964539
703535284997320425,11,0.6009190678596497
703940129692784348,19,0.8487750291824341
704686504237754018,11,0.0597035624086856
706151883780829353,11,0.0524802170693874
706733785865870510,5,0.5924617052078247
707650410073275342,19,0.9671887755393982
707799502221059077,11,0.6292069554328918
708410246517729999,11,0.7797096967697144
709252807375274153,11,0.8073609471321106
710692628032365451,5,0.5885626673698425
713787241931578092,9,0.9531635046005248
714165772860776576,11,0.9345685839653016
714181964391902079,11,0.5
715422680137717460,11,0.9238797426223756
715436172168651314,28,0.606005847454071
716277088192482239,11,0.1248918324708938
716573734909516629,5,0.0557351410388946
720607063522548171,28,0.5645613074302673
720648711829594394,5,0.2509999275207519
720708919403928833,7,0.7984235286712646
725206999412195262,5,0.7845325469970703
726643190557177473,50,0.8571353554725647
726726783980443638,19,0.5
728628894331477688,5,0.9293137788772584
728669477726860545,5,0.9293137788772584
728809105503408048,35,0.1147566512227058
729738649274767192,5,0.1129504889249801
730031944070418305,11,0.0476824454963207
731000487224752907,11,0.9031509757041932
731045483898367390,11,0.8360636830329895
732595649644410995,11,0.9961523413658142
733247867908789979,5,0.1030679792165756
733851139018947507,5,0.1330599337816238
734263669066060119,38,0.9840959310531616
735835299360389967,5,0.630479633808136
736451049728886446,36,0.9588435888290404
736451423462230070,38,0.9763250350952148
736458047105464778,28,0.3168835043907165
736463598057653151,15,0.9970968961715698
736471911733463093,36,0.9366066455841064
736642473925984409,31,0.0568024516105651
736903343908082911,5,0.7306244969367981
737614403705512093,19,0.2372596263885498
738100326869925778,5,0.6190188527107239
738253037476770287,5,0.8937364220619202
738322392665808067,5,0.6573786735534668
738921152503701955,11,0.5
739062412391250822,5,0.3061877787113189
739071795983218359,5,0.819205105304718
739357791917911928,23,0.0427847988903522
739570691118054429,36,0.8624227046966553
739589574212136324,36,0.6839214563369751
739936810328546480,5,0.8148696422576904
740753115740288570,28,0.5838569402694702
740935647780263155,28,0.2836034893989563
741149666843325702,11,0.5519062876701355
741809503811848852,11,0.799133837223053
741809940172685821,11,0.795081615447998
741880528886192933,5,0.9013940095901488
744659259082631278,47,0.6574971675872803
745359115520936637,11,0.910123348236084
746689408398265048,9,0.6758381724357605
746760767374001479,28,0.0669620856642723
747706181790282523,28,0.0669620856642723
748094713283522579,15,0.992456078529358
749590556360903474,17,0.0858362689614296
750294634491883836,5,0.7514694333076477
750564164515703616,5,0.979373335838318
751642254831898888,9,0.914310336112976
751874717462268115,11,0.4337847232818603
752427983531071380,11,0.8217819333076477
753222264412770539,11,0.5276050567626953
753544112614904465,19,0.7323320508003235
754867452031803364,11,0.799133837223053
755660728518343819,12,0.6441848874092102
756425164005312346,5,0.8965606689453125
756439713557357649,11,0.9098023772239684
756689464654399853,9,0.7547003626823425
757249709744910332,11,0.1361940950155258
758892129868375449,5,0.8382708430290222
759688795816179015,5,0.9544017314910888
759955130477168970,26,0.4047513902187347
760446791657701349,23,0.0537059232592582
760759839898653021,9,0.1730208545923233
764076075281199303,5,0.6391186714172363
764170415665769475,11,0.7806716561317444
764366430758347565,28,0.0402077510952949
764417656396759697,38,0.8362588882446289
765114905464957816,11,0.0559289939701557
765666159430378740,7,0.7137360572814941
765686828534709613,5,0.5240231156349182
766660591401043253,17,0.7577705383300781
766872738189259095,11,0.75559401512146
766997271105978860,11,0.98279070854187
767050547962981801,9,0.7003094553947449
767223287445273719,5,0.0151914749294519
767492888534656403,5,0.9202974438667296
767742249471356609,5,0.0638880506157875
767859207865234354,11,0.9090092182159424
769133197471562323,11,0.9666604399681092
770886565703934947,15,0.7577705383300781
771196314247138835,11,0.8123523592948914
771453366033899729,28,0.0146363135427236
771502318386243187,5,0.282153308391571
771517637780134777,11,0.2692377865314483
771997547745183083,11,0.2053344696760177
772922018421214988,11,0.7363391518592834
774156088516388979,5,0.216694176197052
774303345719257571,11,0.9764490127563475
774348753017469436,17,0.5
774461088572748411,11,0.6275385022163391
775050861943708893,8,0.2721197307109833
775203954681206261,11,0.8879798650741577
775597173120420984,9,0.6121402978897095
776029613768329621,28,0.4826291501522064
776321632106607811,11,0.5
776452042446940789,5,0.6806212067604065
777228764749161343,8,0.6301596164703369
777240168017089408,11,0.551232635974884
777509340887136606,11,0.903177797794342
778019075827523058,11,0.551232635974884
778083588407911598,11,0.9668506383895874
778109580982919379,11,0.8724896311759949
778124703439027267,11,0.9749139547348022
778629689185029401,17,0.4188106656074524
778695038602199348,17,0.9234256148338318
778792739844731031,11,0.8873825073242188
778955991202345096,11,0.0011790021089836
780171287519992155,11,0.8724896311759949
780198302197523711,11,0.8588074445724487
780654284784791005,11,0.674733579158783
781079393287783665,0,0.9853159785270692
781341240511319988,11,0.8724896311759949
781362282203023655,11,0.8588074445724487
781405547047326467,11,0.551232635974884
782179832792554982,11,0.7595863938331604
782192266563228426,11,0.9924079179763794
782834602027039637,8,0.2332670390605926
782840096152179822,28,0.0179719310253858
782843055516027102,8,0.2159647047519683
782855869203493023,8,0.2251955717802047
782867105307124390,8,0.4669676125049591
782879938531342796,8,0.2004723697900772
783035745230513649,11,0.8507405519485474
783089256075100723,11,0.920548141002655
783146856966972334,11,0.9020203351974488
783802583703061848,11,0.5435211658477783
785219826851874003,11,0.7537234425544739
785235612376331117,11,0.6654500365257263
785356709980806102,11,0.9146599769592284
785481775624078496,28,0.000481719529489
785866625104220150,38,0.9873484373092652
786622837629714376,28,0.308584451675415
787233719654792282,11,0.9587024450302124
787521294207739693,11,0.7940052151679993
787671960354198720,15,0.8855862617492676
788113882772186228,23,0.4587824642658233
788293621543254447,11,0.119104228913784
788314023347122848,28,0.4427531957626343
788414928054130299,11,0.5102486610412598
788791221922560465,11,0.651594340801239
789110893336073299,11,0.8709616661071777
789303695096571247,5,0.399711400270462
790154502040960995,11,0.7659060955047607
790291847531225062,23,0.5
790769972851552031,11,0.2232920378446579
790793603396695603,8,0.5473776459693909
790895426847015362,28,0.2848498225212097
791106459766666709,8,0.0677714422345161
791110453227217621,8,0.1809291392564773
791122834220509286,8,0.6380497813224792
791130103289817480,11,0.7897390127182007
791201957047535610,28,0.5
791751689014073157,9,0.2818667292594909
791985114383198714,5,0.7921155095100403
792360317392877846,28,0.7461094260215759
792641998280852003,11,0.8204087615013123
793093597088024881,11,0.79091477394104
793219238971341589,11,0.9898292422294616
793741624098543387,11,0.4214909076690674
793770653645558051,28,0.5
793784570034753335,11,0.7840440273284912
793816111606658851,8,0.3522744476795196
794039486287167788,38,0.8495899438858032
794173792562785337,11,0.0035923800896853
795874419761575041,28,0.168510302901268
796305572417883094,11,0.9664852619171144
796655579924412844,28,0.0934662371873855
796662227700914545,28,0.0861970484256744
797545799182831337,15,0.9359360933303832
797658103362169479,11,0.9003199934959412
797707006089923234,15,0.921256422996521
797797441057547307,28,0.0155915273353457
799007721300681917,11,0.7333634495735168
799090425284222438,28,0.3290219008922577
799589928925338005,11,0.8866324424743652
799761664847159156,11,0.8534753918647766
799768861441566185,11,0.5
800568471384596881,11,0.8823502659797668
800593816791970684,8,0.3633789718151092
800622266866160165,8,0.0866586342453956
800627125062437142,8,0.3931660950183868
800634443750352524,11,0.1248918324708938
800637374020330042,5,0.9976574182510376
801046870921771613,28,0.0657122507691383
802550803541818906,42,0.1007064506411552
803080252890905011,5,0.5
804189013554564996,15,0.64183109998703
804444410502787267,11,0.119086816906929
804705062997872720,11,0.0716386213898658
804802813404537858,28,0.7167738080024719
805301484553952723,12,0.9163012504577636
806089685986056697,28,0.8635922074317932
806186664722906871,11,0.8680144548416138
807351534870112863,9,0.8799929022789001
807444655096061281,28,0.2618695795536041
807799272978453601,28,0.2618695795536041
807814621723862517,28,0.9840075373649596
808236818177427659,28,0.8875126242637634
808283336112502848,19,0.8852221965789795
808660626616995904,5,0.24622842669487
809734614498400370,11,0.9276552200317384
810370156712320665,35,0.9008251428604126
810389003262735639,11,0.817585825920105
811842894648939585,38,0.911253035068512
811968958591129186,11,0.7363391518592834
812294143218625814,11,0.743842363357544
814174795782589937,11,0.7353882193565369
814375714526318800,35,0.8599199056625366
814807307792115826,5,0.833705723285675
815504973316354649,5,0.5243680477142334
815834228711518727,5,0.8856651186943054
816271633628345141,28,0.1888572126626968
816591171475699517,11,0.9665018916130066
816932034070944042,11,0.3946064114570617
817031122478771573,11,0.9396129846572876
817738023098587222,28,0.5
817859538216529455,28,0.2372596263885498
817887637379938423,28,0.1362782567739486
818036469274849751,22,0.000534453371074
818046103147515103,28,0.6274876594543457
818409481744980746,5,0.9435362219810486
818463514273105605,17,0.9746334552764891
818562774645646186,11,0.917331337928772
818751900169255700,5,0.8948880434036255
819255839437331377,11,0.90278297662735
819367207449752010,13,0.9953603148460388
819464615397816510,9,0.890633761882782
819978634019150176,11,0.9839233756065368
820590905603889537,11,0.8611573576927185
820674518251043070,23,0.2368601411581039
820806171285339237,7,0.7884422540664673
821330309358422819,5,0.9081400632858276
822233060439308928,11,0.863284707069397
822243668690212331,28,0.3654496073722839
822368167378149307,17,0.788295567035675
822368684647628774,11,0.002032660646364
822497992949608003,11,0.7980229258537292
822887321192463895,17,0.7170219421386719
822977762995914952,11,0.3844425976276397
823791988635058949,5,0.6733553409576416
823892157133735447,11,0.5398148894309998
824241809807787529,17,0.7882160544395447
824430199328579950,17,0.9699491262435912
824470501971051065,17,0.9629895687103271
824613643107856132,11,0.1304519325494766
825196994193814898,11,0.2162270545959472
825732849610679467,5,0.8705394864082336
825933203087857473,11,0.0346675738692283
825984882549752240,5,0.98334139585495
826435067528873727,11,0.8274768590927124
826731741034801702,11,0.7572863698005676
827839812109065445,5,0.9247106313705444
827865275903111186,11,0.8222610950469971
828041166766378260,11,0.6019162535667419
830096647457842088,11,0.984344244003296
830184796011091847,11,0.1993780136108398
830640755491360484,11,0.6029733419418335
830760856800710254,11,0.91714346408844
830933273716749346,11,0.2375068515539169
831074071872726927,8,0.904551327228546
831175344019526348,11,0.9350513219833374
831187601077066892,11,0.6933078765869141
831198418309571828,11,0.6029733419418335
831227729496951478,11,0.5055215358734131
831438580449674186,6,0.2321227639913559
832000176373451712,11,0.908825933933258
832277255092344958,28,0.9001191258430481
833026327352911328,11,0.5550216436386108
833122040995005647,11,0.0588334538042545
833579819303898738,11,0.1769403219223022
833758831806817991,28,0.0299128610640764
833948905683235085,11,0.5229806900024414
834224447168458467,11,0.6939957141876221
835207271151392549,27,0.2133227586746215
836045630406959183,11,0.4811410009860992
836458338856844735,11,0.110092744231224
836458343968935792,11,0.963038980960846
836458347427905932,11,0.910627543926239
836458624676965928,7,0.974956750869751
836555248212842252,11,0.921860694885254
836766454646402642,5,0.8767879009246826
836824636764760258,11,0.9942201375961304
837382965313600549,9,0.8951089978218079
837460734445812789,11,0.843424379825592
837573865423456759,17,0.3013086318969726
837595604546676034,11,0.949587881565094
838149944081256120,8,0.5607520937919617
838342467689295867,11,0.1679221242666244
838854277148623869,23,0.0375938639044761
839732520562468136,11,0.7540090084075928
840328829630100239,11,0.994246780872345
840469656001077751,11,0.6484389305114746
840742132427076238,5,0.8100678324699402
841113545245406088,28,0.6291780471801758
841117437658886593,17,0.7608214616775513
841633725869447873,11,0.8668459057807922
841653173546983658,11,0.7844520211219788
841681412617443944,11,0.2647231221199035
841743573732404992,11,0.6660175323486328
841843184613126182,11,0.9837011694908142
842480226463559009,5,0.6998109221458435
842674424818904334,11,0.2053344696760177
843031860935716096,11,0.5964827537536621
843037717337314323,11,0.7808988690376282
843865759868194434,28,0.8252956867218018
843912797172852672,28,0.0186301786452531
844086460212558447,11,0.5542989373207092
844730109376698475,28,0.7869098782539368
844956258963016012,11,0.8314509391784668
845029327225401795,11,0.8818392753601074
846112557784786546,11,0.1834521293640136
846336997821396672,16,0.5508324503898621
846631479995666079,8,0.7929559946060181
846688247166668116,28,0.2600377202033996
846742806515684699,28,0.4788991808891296
846743245664276546,11,0.3877202272415161
846971222642583051,11,0.5915287733078003
846976805127720781,11,0.8864279389381409
847350386467245337,11,0.119086816906929
847417528333279290,28,0.4846644699573517
847422785443414483,28,0.4543510973453522
847430072743293787,17,0.8255457282066345
847466904040021871,11,0.4559725522994995
847467217800081643,28,0.8638716340065002
847536193583946722,11,0.0011790043208748
847770363837429293,28,0.9465763568878174
848167637040480211,11,0.2203988134860992
848233602024306434,11,0.6421673893928528
848272446425378808,15,0.989313781261444
848336782246526620,11,0.9611662030220032
848746377117630450,11,0.0557351410388946
848888282698024992,28,0.7869098782539368
848901132077271725,8,0.9467623829841614
848904976705486072,28,0.1722167283296585
848976754315741127,9,0.9693771600723268
849037419519892431,28,0.9001191258430481
849052819142963850,28,0.9001191258430481
849054567147634401,28,0.9001191258430481
849092984779951736,11,0.9051645398139954
849125150374328884,11,0.2016185075044632
849152847693323412,28,0.4071455299854278
849722004308227411,28,0.5
850279618805913693,15,0.3582771718502044
850460131347955912,11,0.0408589430153369
850491953666122174,11,0.919480562210083
850609834062625952,11,0.2748281955718994
851126048791597115,8,0.923179805278778
851196323192342980,11,0.8301441073417664
851197564640438176,11,0.9332982897758484
851295985954814156,11,0.8185147047042847
851391408577324998,11,0.1168588548898696
852761915848741718,9,0.857756495475769
853206766512168623,17,0.9197986721992492
853886685959900445,11,0.9833225011825562
854126526077679617,28,0.039825789630413
854258461809014830,11,0.1337618231773376
854300354140139865,11,0.8314509391784668
854691810709958585,11,0.7778286337852478
854896424840372203,11,0.1714434176683426
854995219049032141,11,0.7859761118888855
855227467991490417,8,0.9397266507148744
855615137042439261,11,0.6850324273109436
856158393636596010,10,0.5
856254551051622033,11,0.5012216567993164
856270654911840712,5,0.9817839860916138
856275433320848565,11,0.0168323628604412
856376392959375658,11,0.7876257300376892
856855202516285282,11,0.9154019355773926
856994334796007587,11,0.8310177326202393
857441559647106545,5,0.7133309841156006
857450354966367636,7,0.8635922074317932
857589251390948690,11,0.2152144461870193
857592834369625400,11,0.9211148619651794
857616372547407484,11,0.947510838508606
857616376592393945,11,0.5
857616380618982745,11,0.9060969948768616
857616384728237758,11,0.8508471250534058
857616388408834717,11,0.9825087785720824
857869225674963566,11,0.3020685017108917
858368276947191163,11,0.4860575497150421
858792167506177329,11,0.7956159114837646
859166292796885643,11,0.5
859405688257653974,11,0.6438696384429932
859682599543295746,11,0.930979549884796
859884565842201503,11,0.8572934865951538
860578063306879586,28,0.5258886218070984
860681112387418957,11,0.941845178604126
860778600877754458,9,0.7421892881393433
861276230891195237,5,0.7632656693458557
861459698065246900,11,0.3061428070068359
861947185223352436,11,0.9537618160247804
862000257827258086,11,0.8700377345085144
862010998539605604,11,0.8787933588027954
862020759495903945,8,0.6115129590034485
862664690187933014,11,0.944463551044464
862868656072104958,11,0.8591023087501526
862872706245820539,11,0.7765570878982544
863050690084894211,11,0.9324094653129578
863106660151798893,11,0.4105065464973449
863320629163186251,11,0.6700965762138367
863388038124424071,8,0.5478883385658264
863422388428606117,11,0.882513165473938
863468921773993520,11,0.5122403502464294
863504586146318331,11,0.6338658928871155
863557754101501454,11,0.9137787818908693
863992372183306401,11,0.9603201746940612
864130098076579291,11,0.6794317364692688
864165435549128685,11,0.930777072906494
864373578973980361,11,0.8848641514778137
864834268799410560,17,0.9373974800109864
865593454711782334,38,0.6712530255317688
865701547632069272,11,0.9293695092201232
865791735934449229,5,0.4060488641262054
865796034989937990,11,0.7337414622306824
866311865316211919,5,0.948116421699524
866318653088851090,28,0.8168268203735352
866350227347516106,38,0.8785582780838013
866390032965935729,38,0.0296123046427965
866468215209471075,11,0.139427050948143
866510774507460891,8,0.7843528985977173
866510786915946289,11,0.4746131300926208
866570005551539653,28,0.9259173274040222
866977128625278439,15,0.5784560441970825
867198890420314116,11,0.6157004237174988
867221816342771141,9,0.6978490948677063
867240730429053963,9,0.8828069567680359
867618196752415885,11,0.9505819082260132
867659555714435538,8,0.7533847689628601
867763700150385156,11,0.9767839908599854
867788180197830582,11,0.9373989701271056
867811806955488099,11,0.9520773887634276
867832863114244942,11,0.3761830329895019
868356645364024593,11,0.7563758492469788
868380461918409249,38,0.4380530714988708
868442675479826782,11,0.6413929462432861
868457918751834211,28,0.7082235813140869
868478288066317207,11,0.1291706413030624
868591821487160610,28,0.7943307757377625
869065856699125188,28,0.1540826708078384
869199703463451374,28,0.0201276801526546
869210360662209586,28,0.0861806645989418
869213641243447639,28,0.2496851682662964
869406224332664065,11,0.2104853391647339
869406283362148853,11,0.3232615888118744
869820608701978983,28,0.2681145668029785
869935833333217089,11,0.741058886051178
869940830927508649,11,0.1439750492572784
870461669589508072,11,0.1781205981969833
870892998782839004,11,0.1216125935316085
870909586530759660,11,0.6480584144592285
870910972952537311,28,0.1500176340341568
870921485206263676,11,0.7574970126152039
871548544590677009,28,0.2352109551429748
871557426173384012,28,0.1264322996139526
871562017976150396,28,0.1057399809360504
872108701014300284,11,0.2698115706443786
872143713134769331,5,0.7173067331314087
872277866248347613,28,0.1760916709899902
872457415943677578,11,0.5
872650866758627785,11,0.8582820892333984
873046747151304221,11,0.4718710482120514
873060467154810150,11,0.9340351819992064
873739619597268278,28,0.1275988966226577
873835189327800311,8,0.9818320274353028
873848967636986076,11,0.377278059720993
874157758315751847,11,0.7363391518592834
874476750427151610,19,0.0342657230794429
874514945893816767,19,0.1151208281517028
874634382323244050,19,0.5
875100781463266202,11,0.9149471521377563
875276929498541624,11,0.8277060389518738
875347107170932317,11,0.8466534614562988
875355910782035906,11,0.3185928165912628
875594311736773939,28,0.1540826708078384
875603954548240363,11,0.618046760559082
875651044379077465,28,0.8119974136352539
876447717231324276,11,0.2209262549877166
876535386260071645,11,0.6633414626121521
876606570799050635,5,0.9607118368148804
876821418367671236,38,0.9308784008026124
876987032092375540,11,0.7907052636146545
877108248896005381,11,0.8824595212936401
877181985282880593,11,0.5
877261998806381191,11,0.9753085374832152
877346524664925592,5,0.9743839502334596
877428739825652335,11,0.7498621940612793
877821569854596323,41,0.769529402256012
877957450708260995,49,0.9433065056800842
877968616771705738,15,0.3265548944473266
877997520148434316,15,0.8653548359870911
878123256674101279,11,0.9251453280448914
878719847815814182,17,0.9638396501541138
878751713559989709,5,0.9758965969085692
878827622041491430,11,0.0973595529794693
878879549849328438,9,0.3809105157852173
879372473852964763,28,0.5
879378797430883334,11,0.9606810212135316
880054435135090381,28,0.8994352221488953
880207387376546640,11,0.3866648077964782
880416627712568693,11,0.9798954725265504
880838706371749308,28,0.7975770831108093
881013841967488806,17,0.5
881390754752654518,28,0.4516741335391998
881448316338860060,28,0.0725614503026008
881523072000529881,11,0.2000389099121093
881636059959111429,15,0.9390583038330078
881695487748043446,28,0.0559100583195686
882246631174940828,8,0.5645636916160583
882256539208959778,11,0.6633337736129761
882271233960815034,11,0.9185474514961244
882951416842925418,28,0.8973296284675598
883622298899491170,11,0.7153610587120056
883665806653906430,11,0.8922408819198608
883709562038530781,11,0.2324506491422653
883778179166695887,11,0.8543281555175781
883931980281253649,11,0.2898229360580444
884305142367954652,28,0.2369280606508255
884465314928642671,11,0.8967304825782776
884473698468909190,11,0.9525766372680664
885063497087900878,11,0.8611573576927185
885066484418801744,11,0.7363391518592834
885069556626862269,11,0.7363391518592834
885114025053757760,15,0.3891398012638092
885261234475194123,11,0.7291715145111084
885918476168948005,5,0.7727434039115906
886076352299778571,19,0.0972255393862724
886531086249368403,11,0.7859889268875122
886572542188067678,28,0.1982972472906112
886595904110411162,11,0.5
886597628683971992,11,0.8409063816070557
886677461847712664,5,0.4722784757614136
886846448396724646,28,0.57840496301651
886920211711377402,28,0.6496701836585999
886953475433750828,28,0.4506063163280487
887244824672894897,28,0.4388875961303711
887545652192657801,28,0.6562290191650391
887553815683239849,11,0.437229722738266
887566213910413015,11,0.1016148552298545
887571693210682543,28,0.4137195646762848
888364563536107315,9,0.8480385541915894
888407792697419526,11,0.8257107734680176
888844392256502039,28,0.5184042453765869
888848360089187632,11,0.9656386375427246
888902223915557756,11,0.9215874671936036
889026354593382937,11,0.5803910493850708
890235444773720706,11,0.1104141846299171
890293997415303401,11,0.8301441073417664
890474451583002817,11,0.926095485687256
891010552342740939,11,0.8730136156082153
891016890439845794,11,0.672549307346344
891039173042582175,11,0.7184504866600037
891256255710900456,17,0.4729682207107544
891697191075233900,11,0.4453750252723694
891768711511261139,11,0.8796371817588806
891775807575719314,11,0.794572114944458
891786309660977474,5,0.8239224553108215
891970192799388418,28,0.1230511963367462
891994489322355969,11,0.3430700004100799
892045639818491703,11,0.7910516262054443
892355267058832902,11,0.4078091382980346
892403042458775904,17,0.8984427452087402
892414096851600861,28,0.108490951359272
892483266177544670,28,0.7627938985824585
892504815320708661,11,0.9667397737503052
892530968113443638,9,0.8711559176445007
892531282736167270,11,0.3969736993312835
892678758248278288,11,0.6937773823738098
893146919676525885,11,0.9161838889122008
893148643009210144,28,0.010539136826992
893295045441404182,11,0.5
893366469113921783,5,0.6770045757293701
893865329641749306,7,0.9716681241989136
893869904057323315,11,0.5
894073327144157828,5,0.9835864901542664
894127328398980924,11,0.8945601582527161
894133522359798033,11,0.8945601582527161
894137245264947798,11,0.8945601582527161
894590786552738349,19,0.0649503245949745
894596865958367673,28,0.0266974084079265
894643008754362134,5,0.9791207313537598
894691722688510819,11,0.9652954936027528
894821210048733653,28,0.1090430319309234
894905629501664435,11,0.013931818306446
895235743791816021,11,0.9803913831710817
895486770909642084,11,0.8034462332725525
895564653944453106,11,0.5348863005638123
895587837597427233,11,0.3595016300678253
895847349975664729,11,0.1089359745383262
895895447048027417,28,0.2336769849061966
897391699074953884,28,0.1403337121009826
898023935109466417,28,0.0223731286823749
898196662366121223,11,0.4398972392082214
898285895183186184,28,0.074763186275959
898390831125208956,11,0.6700965762138367
898500374809807457,28,0.8666890859603882
898569434496683059,28,0.7518054842948914
898706311661556134,11,0.9887756109237672
898808190277364244,28,0.0050015393644571
898877506085938037,11,0.9865005612373352
898901782539596769,28,0.5164387822151184
899043639539168031,28,0.0175301097333431
899056183374568597,28,0.579465925693512
899064055404494504,28,0.2347285747528076
899075515490756515,28,0.2360908091068267
899087925051388732,28,0.9104057550430298
899097488600165611,28,0.3149292469024658
899102651235050902,28,0.7552038431167603
899168783309762744,11,0.8436829447746277
899652004408126264,15,0.8644272089004517
899659583284548713,11,0.0528012365102767
899722630695952910,15,0.5
899911828441074253,11,0.4750954210758209
900348227913757449,28,0.5512986779212952
900450895826025252,11,0.7557374238967896
900959212755266757,38,0.9674720764160156
900973163823586987,8,0.682316243648529
900982805790523193,15,0.8365417122840881
901135244279017498,28,0.0010661422275006
901420295632505177,11,0.9917945265769958
901801525542708113,28,0.1260809451341629
901814699045517924,28,0.012797649949789
902000785193572639,28,0.0201276801526546
902513945419670987,11,0.9556036591529846
902587772530544863,11,0.3397155106067657
902602739482681065,11,0.8879119157791138
902623363572529025,11,0.7120437026023865
902623715860445832,11,0.5476294755935669
902628421138168160,11,0.9935385584831238
902645863513871220,28,0.0462832301855087
902722372882319613,11,0.3223447203636169
902755905295109719,11,0.1183311566710472
902767524283426911,11,0.1958009451627731
902902084635686106,11,0.7758560180664062
902903100929880426,11,0.6388453841209412
903127284776667470,29,0.5942196846008301
903259162848642042,11,0.4561688899993896
903302485988570238,11,0.9257599711418152
903464566051509112,11,0.1194404289126396
903480085191248022,11,0.9297285676002502
903570578837536248,19,0.2067569941282272
903605793890347504,11,0.8314509391784668
903639277064394882,11,0.6133966445922852
903952095477755422,11,0.9418916702270508
904026688315931746,11,0.890373706817627
904053767941123318,28,0.7347322106361389
904103825231098906,15,0.8539947867393494
904222802956553796,13,0.9933730363845824
904265004059267048,11,0.4534896612167358
904677218513875520,11,0.8453613519668579
904807129953791883,23,0.6145268678665161
904948491486302171,11,0.0464885011315345
905024031025433673,11,0.8314509391784668
905361058879483621,36,0.9954041242599488
905503721565462688,11,0.4834159612655639
905550614727092831,11,0.9156760573387146
905593286536854555,11,0.1085307970643043
905605983611822824,11,0.5663309693336487
907110251824473533,11,0.0222696922719478
907498032332835939,11,0.8965966701507568
907513210444899182,28,0.8023889064788818
908207491928320671,11,0.92605060338974
908368945165044148,28,0.4840890169143677
908684626081587334,22,0.5985734462738037
909111677186797564,15,0.1824841201305389
909444390450659565,11,0.4835317134857178
909705761384538452,11,0.9221398830413818
910054565873484864,11,0.9946020841598512
910430450627650283,11,0.7944475412368774
910588130310122230,11,0.8764688372612
911315797800647176,11,0.8933184742927551
911344141849720310,11,0.9848928451538086
912690145259224990,28,0.724460780620575
912694659033920116,11,0.7142673134803772
912743466137776087,5,0.8945601582527161
912859569900622254,9,0.946868896484375
913070040451759289,11,0.4840475618839264
913745315137688960,11,0.7376811504364014
914262059580346106,11,0.970841348171234
914297258526572784,11,0.862902045249939
914354369038778974,5,0.4842438697814941
914798790063539563,8,0.9180821180343628
914874460132082126,11,0.8337482810020447
915071410175081970,11,0.8223432898521423
915100924333356258,5,0.9472958445549012
916701586661050208,11,0.7065184116363525
917161009032015065,11,0.2346504628658294
917198602078933780,7,0.9668861031532288
917276958297661042,5,0.7207223773002625
917397004283969046,28,0.8433331847190857
917784379272109057,11,0.3268125355243683
918313950722504072,28,0.0641829967498779
918342520298962655,28,0.5598235726356506
918396628537702770,11,0.4078764021396637
918399349266578632,11,0.9800004959106444
918563163592475882,11,0.958114743232727
