公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,分公司核准設立日期,分公司最後核准變更日期,緯度,經度,定位方式,比對地址,定位分數
16740494,全聯實業股份有限公司,40858,龍山捷運分公司,臺北市萬華區富福里和平西路三段120號地下一層,1,1140206,1141009,25.035011281741,121.499811849324,門牌級(arcgis),"台北市萬華區富福里和平西路三段120號, 10855",99.57
16740494,全聯實業股份有限公司,69968,大安忠孝東分公司,臺北市大安區仁愛里仁愛路四段27巷18號、18號地下及大安路一段106巷16號地下、116巷15號地下,3,1130903,       ,25.040069215484,121.545116371263,門牌級(arcgis),"台北市大安區仁愛里仁愛路四段27巷18號, 10685",93.92
16740494,全聯實業股份有限公司,252923,內湖康寧分公司,臺北市內湖區安湖里東湖路1號1、2樓,1,1140108,       ,25.068947596042,121.612735698751,門牌級(arcgis),"台北市內湖區安湖里東湖路11號二F, 11487",99.89
16740494,全聯實業股份有限公司,16741228,北投捷運分公司,臺北市北投路2段11號地下1樓,1,0870908,1120904,25.130672266302,121.498723710654,門牌級(arcgis),"台北市北投區大同里北投路二段11號, 11268",97.33
16740494,全聯實業股份有限公司,16741233,台北忠孝分公司,臺北市大安區忠孝東路４段５５９巷１６弄２１號１樓、地下１樓,3,0870908,0950221,25.042523143367,121.564388462139,門牌級(arcgis),"台北市信義區新仁里忠孝東路四段559巷16弄21號, 11072",97.21
16740494,全聯實業股份有限公司,16741395,內湖港墘分公司,臺北市內湖區港墘路127巷10號地下1層,1,0870908,1111007,25.077872269357,121.576915719349,門牌級(arcgis),"台北市內湖區港墘里港墘路127巷10號, 11448",98
16740494,全聯實業股份有限公司,16836316,台北興隆分公司,臺北市文山區興隆路1段53號地下1樓,3,0880210,0970515,25.004060601352,121.540933298665,門牌級(arcgis),"台北市文山區萬盛里興隆路一段53號, 11682",97.78
16740494,全聯實業股份有限公司,16846829,中山吉林分公司,臺北市中山區吉林路213、215、217、219號1樓,1,0880622,1150409,25.060455596568,121.530406717924,門牌級(arcgis),"台北市中山區新生里吉林路213號, 10468",82.22
16740494,全聯實業股份有限公司,24795535,信義吳興分公司,臺北市信義區吳興街600巷81號及地下1層,3,1040727,1060116,25.018831652132,121.571150646345,門牌級(arcgis),"台北市信義區泰和里吳興街600巷81號, 11048",96.35
16740494,全聯實業股份有限公司,24795710,中山松江分公司,臺北市中山區松江路318號,1,1040729,1051123,25.060671598213,121.532887593626,門牌級(arcgis),"台北市中山區新生里松江路318號, 10468",100
16740494,全聯實業股份有限公司,24798929,內湖德安分公司,臺北市內湖區成功路4段30巷40號地下,1,1040922,1060802,25.082966915836,121.592370020967,門牌級(arcgis),"台北市內湖區內湖里成功路四段30巷40號, 11459",100
16740494,全聯實業股份有限公司,24803606,文山福興分公司,臺北市文山區福興路62號,1,1041214,1150605,25.003763546703,121.550249784044,門牌級(arcgis),"台北市文山區興旺里福興路62號, 11691",100
16740494,全聯實業股份有限公司,24805392,中正牯嶺分公司,臺北市中正區板溪里和平西路一段52、54號,1,1050114,1140307,25.026399253414,121.519670673422,門牌級(arcgis),"台北市中正區板溪里和平西路一段52號, 10078",98.1
16740494,全聯實業股份有限公司,24805421,內湖南湖分公司,臺北市內湖區安湖里東湖路33巷19號地下一層,1,1050115,1150505,25.069768100544,121.613274990401,門牌級(arcgis),"台北市內湖區安湖里東湖路33巷19號, 11487",99.55
16740494,全聯實業股份有限公司,24805506,文山辛亥分公司,臺北市文山區興業里興隆路2段252號,1,1050115,1120107,25.000682652463,121.554257591047,門牌級(arcgis),"台北市文山區興業里興隆路二段252號, 11690",100
16740494,全聯實業股份有限公司,24805512,大安師大分公司,臺北市大安區羅斯福路3段81號,3,1050115,1061101,25.022689800254,121.526205959509,門牌級(arcgis),"台北市大安區古莊里羅斯福路三段81號, 10646",100
16740494,全聯實業股份有限公司,24805528,大安樂利分公司,臺北市大安區樂利路89、91號,1,1050115,1120107,25.025695415386,121.552147378392,門牌級(arcgis),"台北市大安區樂利路89號, 106055",97.56
16740494,全聯實業股份有限公司,24805581,大安居安分公司,臺北市大安區安和路2段88號,1,1050115,1120105,25.028998020584,121.550484561152,門牌級(arcgis),"台北市大安區義安里安和路二段88號, 10680",100
16740494,全聯實業股份有限公司,24805597,北投行義分公司,臺北市北投區永欣里行義路10巷2號,1,1050115,1050601,25.124283537792,121.52645087872,門牌級(arcgis),"台北市北投區永欣里行義路10巷2號, 11284",100
16740494,全聯實業股份有限公司,24805610,中山德惠分公司,臺北市中山區新喜里吉林路413號1、2樓,1,1050115,1131106,25.06641999123,121.530526243863,門牌級(arcgis),"台北市中山區新喜里吉林路413號二F, 10470",99.8
16740494,全聯實業股份有限公司,24805689,信義莊敬分公司,臺北市信義區莊敬路325巷58號,1,1050115,1070427,25.028758968706,121.564881234227,門牌級(arcgis),"台北市信義區三張里莊敬路325巷58號, 11050",100
16740494,全聯實業股份有限公司,24805695,大安四維分公司,臺北市大安區四維路41、43、45號,3,1050115,1050809,25.035039148522,121.548174362324,門牌級(arcgis),"台北市大安區四維路41號, 106096",96.23
16740494,全聯實業股份有限公司,24805702,松山三民分公司,臺北市松山區富泰里三民路108號地下,1,1050115,1091230,25.057546154157,121.56370801924,門牌級(arcgis),"台北市松山區富泰里三民路108號, 10588",100
16740494,全聯實業股份有限公司,24805739,天母天玉分公司,臺北市士林區天玉里天母西路3號地下,1,1050115,1060808,25.118980517201,121.529271472958,門牌級(arcgis),"台北市士林區天玉里天母西路3號, 11156",100
16740494,全聯實業股份有限公司,24805891,大安泰順分公司,臺北市大安區泰順街45號,1,1050118,1090407,25.022667169116,121.531295870212,門牌級(arcgis),"台北市大安區龍坡里泰順街45號, 10645",100
16740494,全聯實業股份有限公司,24805908,中山晴光分公司,臺北市中山區晴光里林森北路575-1、575-3、575-4、575-6、575-7、575-8、575-9號,1,1050119,1100616,25.065129681055,121.525797174091,門牌級(arcgis),"台北市中山區晴光里林森北路575之1號, 10460",93.36
16740494,全聯實業股份有限公司,24805983,中山長春分公司,臺北市中山區長春路258巷6號,1,1050120,1140609,25.054155422865,121.538918205322,門牌級(arcgis),台北市中山區復華里長春路258巷6號,100
16740494,全聯實業股份有限公司,24806391,信義松隆分公司,臺北市信義區松隆路125號,1,1050130,1050602,25.046985333342,121.571874004589,門牌級(arcgis),"台北市信義區雅祥里松隆路125號, 11069",100
16740494,全聯實業股份有限公司,24806420,內湖葫洲分公司,臺北市內湖區民權東路6段296巷20號,1,1050205,1071107,25.072252119459,121.606125813725,門牌級(arcgis),"台北市內湖區葫洲里民權東路六段296巷20號, 11483",100
16740494,全聯實業股份有限公司,24807618,北投吉利分公司,臺北市北投區吉利街125號1樓,1,1050224,       ,25.118715900517,121.50673672627,門牌級(arcgis),"台北市北投區立農里吉利街125號, 11273",100
16740494,全聯實業股份有限公司,24809469,中正南海分公司,臺北市中正區永昌里南海路100號、102號、102號地下,1,1050331,1111006,25.028164021218,121.508258544611,門牌級(arcgis),"台北市中正區永昌里南海路100號, 10067",96.43
16740494,全聯實業股份有限公司,24809828,內湖文德分公司,臺北市內湖區文德路212號地下1層,1,1050412,1120608,25.078321246001,121.584047042571,門牌級(arcgis),"台北市內湖區紫陽里文德路212號, 11475",97.65
16740494,全聯實業股份有限公司,24810070,松山民有分公司,臺北市松山區民權東路三段140巷15號,1,1050627,1140609,25.060500691207,121.546741789927,門牌級(arcgis),"台北市松山區民有里民權東路三段140巷15號, 10543",100
16740494,全聯實業股份有限公司,24810108,大安民榮分公司,臺北市大安區仁愛路3段24巷12號,1,1050628,1070314,25.035214920079,121.535833413497,門牌級(arcgis),"台北市大安區民炤里仁愛路三段24巷12號, 10656",100
16740494,全聯實業股份有限公司,24810698,士林蘭雅分公司,臺北市士林區蘭雅里德行東路109巷104號,1,1050713,1120309,25.1109565632,121.528856987846,門牌級(arcgis),"台北市士林區蘭雅里德行東路109巷104號, 11148",100
16740494,全聯實業股份有限公司,24810846,中正同安分公司,臺北市中正區板溪里南昌路二段112號地下1樓,1,1050715,1140306,25.025838168816,121.522173090615,門牌級(arcgis),"台北市中正區板溪里南昌路二段112號, 10084",99.55
16740494,全聯實業股份有限公司,24811649,文山景美分公司,臺北市文山區景慶里羅斯福路六段218號地下1層,1,1050801,1131001,24.992956758939,121.540633897083,門牌級(arcgis),"台北市文山區景慶里羅斯福路六段218號, 11674",99.13
16740494,全聯實業股份有限公司,24813549,天母中山北分公司,臺北市士林區天山里中山北路7段154巷6號1、2樓,1,1071005,1100308,25.123447568679,121.532947356595,門牌級(arcgis),"台北市士林區天山里中山北路七段154巷6號二F, 11151",99.84
16740494,全聯實業股份有限公司,24813604,內湖網球場分公司,臺北市內湖區寶湖里民權東路6段208號2樓,1,1071005,1080201,25.067638217037,121.596696340291,門牌級(arcgis),"台北市內湖區寶湖里民權東路六段208號, 11490",100
16740494,全聯實業股份有限公司,24814532,士林芝山分公司,臺北市士林區忠誠里忠誠路一段56號1樓,1,1071107,1090615,25.104700855494,121.527012466233,門牌級(arcgis),"台北市士林區忠誠里忠誠路一段56號, 11148",100
16740494,全聯實業股份有限公司,24815618,松山健康分公司,臺北市松山區自強里健康路243號地下一層,1,1071210,1140902,25.054355289347,121.563301832212,門牌級(arcgis),"台北市松山區自強里健康路243號, 10586",99
16740494,全聯實業股份有限公司,24816807,數位服務分公司,臺北市中山區金泰里敬業四路33號8樓,1,1080306,1091006,25.081043352876,121.558003044481,門牌級(arcgis),"台北市中山區金泰里敬業四路33號八F, 10466",100
16740494,全聯實業股份有限公司,27312717,台北康寧分公司,臺北市內湖區康寧路１段１１６號１樓,3,0930426,0931022,25.079484276976,121.593402084705,門牌級(arcgis),"台北市內湖區紫星里康寧路一段116號, 11459",100
16740494,全聯實業股份有限公司,27328485,萬華西園分公司,臺北市萬華區西園路2段217號1樓,1,0930609,1121005,25.027065824264,121.494153142671,門牌級(arcgis),"台北市萬華區忠德里西園路二段217號, 10864",100
16740494,全聯實業股份有限公司,27364138,松山中崙分公司,臺北市松山區吉仁里八德路３段１０６巷１號１樓,1,0930921,1100312,25.047663387399,121.553730536976,門牌級(arcgis),"台北市松山區吉仁里八德路三段106巷1號一層F13, 10562",100
16740494,全聯實業股份有限公司,27364257,鵬程分公司,臺北市松山區健康路399號1樓,1,0930921,1011119,25.054602387852,121.568859369293,門牌級(arcgis),"台北市松山區鵬程里健康路399號, 10586",100
16740494,全聯實業股份有限公司,27561623,中正華山分公司,臺北市中正區忠孝東路一段86號1樓,1,0940214,1110107,25.044333466815,121.524460847268,門牌級(arcgis),"台北市中正區幸福里忠孝東路一段86號, 10050",100
16740494,全聯實業股份有限公司,27716963,台北東湖分公司,臺北市內湖區東湖路１１８號地下一層,3,0940420,1050309,25.068164935833,121.616083263241,門牌級(arcgis),"台北市內湖區五分里東湖路118號, 11487",97.65
16740494,全聯實業股份有限公司,27923169,萬華龍山分公司,臺北市萬華區廣州街263號1樓,1,0940812,1101012,25.036893312371,121.496518851023,門牌級(arcgis),"台北市萬華區青山里廣州街263號, 10853",100
16740494,全聯實業股份有限公司,27925005,三興分公司,臺北市信義區吳興街156巷6號1、2樓,1,0940915,0950809,25.028224245193,121.559307184796,門牌級(arcgis),"台北市信義區景勤里吳興街156巷61號二F, 11042",97.96
16740494,全聯實業股份有限公司,27925574,東湖二店分公司,臺北市內湖區民權東路6段296巷26號地下1層,3,0940922,0990414,25.072184351772,121.60666644648,門牌級(arcgis),"台北市內湖區葫洲里民權東路六段296巷26號, 11483",98.26
16740494,全聯實業股份有限公司,27934243,興隆二店分公司,臺北市文山區興隆路2段220巷31弄11號地下1樓,3,0980625,0980625,25.00034611905,121.552973734938,門牌級(arcgis),"台北市文山區興業里興隆路二段220巷31弄11號, 11690",98.4
16740494,全聯實業股份有限公司,27937473,士林社子分公司,臺北市士林區社正路59號61及61之1號1樓,1,0961105,1100310,25.08895800525,121.510141046268,門牌級(arcgis),"台北市士林區社正路59號, 111072",96.82
16740494,全聯實業股份有限公司,27942356,中山南京分公司,臺北市中山區吉林路26巷34號1樓,1,0950710,1100610,25.051382940752,121.528820107472,門牌級(arcgis),"台北市中山區興亞里吉林路26巷34號, 10457",100
16740494,全聯實業股份有限公司,27942377,順興分公司,臺北市文山區興隆路4段143號地下,1,0950710,1080201,24.98516900697,121.561633917299,門牌級(arcgis),"台北市文山區忠順里興隆路四段143號, 11661",100
16740494,全聯實業股份有限公司,27948176,大安敦南分公司,臺北市大安區忠孝東路4段126之1號房屋地下1層,1,0951110,1130603,25.041415473058,121.547410863802,門牌級(arcgis),"台北市大安區忠孝復興SOGO忠孝東路四段126號, 106071",97.92
16740494,全聯實業股份有限公司,27950545,信義林口分公司,臺北市信義區大道里林口街176號1樓及地下1層,1,0970606,0980105,25.040633569025,121.580841718978,門牌級(arcgis),"台北市信義區大道里林口街176號一層F, 11081",99.74
16740494,全聯實業股份有限公司,28414522,士林天母分公司,臺北市士林區中山北路7段81巷7號地下1層,3,0960510,1080307,25.1217516163,121.530379392919,門牌級(arcgis),"台北市士林區天玉里中山北路七段81巷7號, 11156",98.1
16740494,全聯實業股份有限公司,28414537,士林延平分公司,臺北市士林區延平北路5段238、240號,1,0960510,1140502,25.084366679345,121.510009017343,門牌級(arcgis),"台北市士林區延平北路五段238號, 111064",97.56
16740494,全聯實業股份有限公司,28415326,士林大南分公司,臺北市士林區福中里福港街104號1樓,1,0960528,1090309,25.088800301351,121.518092193416,門牌級(arcgis),"台北市士林區福中里福港街104號, 11169",100
16740494,全聯實業股份有限公司,28425268,文山萬年分公司,臺北市文山區羅斯福路5段170巷41號1樓,1,0961105,1000922,25.004682957663,121.536254268855,門牌級(arcgis),"台北市文山區萬和里羅斯福路五段170巷41號, 11676",100
16740494,全聯實業股份有限公司,28425274,內湖文湖分公司,臺北市內湖區西安里文湖街31號及地下一層,1,0961105,1140108,25.086625532753,121.561235106346,門牌級(arcgis),"台北市內湖區西安里文湖街31號, 11445",99
16740494,全聯實業股份有限公司,28425289,北市和平分公司,臺北市大安區和平東路1段63號地下1樓,1,0961105,1081112,25.027107105137,121.524538966606,門牌級(arcgis),"台北市大安區錦華里和平東路一段63號, 10643",97.89
16740494,全聯實業股份有限公司,28425302,北市建國分公司,臺北市大安區建國南路2段123巷16號地下1樓,1,0961113,1080327,25.029465521234,121.539159771772,門牌級(arcgis),"台北市大安區新龍里建國南路二段123巷16號, 10659",98.26
16740494,全聯實業股份有限公司,28426442,萬華雙園分公司,臺北市萬華區興寧街2號1樓,1,0961129,1090804,25.032283684719,121.502013859107,門牌級(arcgis),"台北市萬華區頂碩里興寧街2號, 10860",100
16740494,全聯實業股份有限公司,28429216,中山興安分公司,臺北市中山區朱馥里興安街55號地下樓,1,0970114,1121201,25.056207061306,121.541887075427,門牌級(arcgis),"台北市中山區朱馥里興安街55號, 10481",99.44
16740494,全聯實業股份有限公司,28433582,大安延吉分公司,臺北市大安區市民大道4段190號1、2樓,1,0970424,1140502,25.044212222586,121.554273013749,門牌級(arcgis),"台北市大安區華聲里市民大道四段190號, 10696",96
16740494,全聯實業股份有限公司,28434581,永建分公司,臺北市文山區木柵路1段177號1、2樓,3,0970520,1080201,24.987740834368,121.55120015241,門牌級(arcgis),"台北市文山區木柵路一段177號, 116",98.95
16740494,全聯實業股份有限公司,28434610,忠順分公司,臺北市文山區忠順街2段22號1、2樓,1,0970520,1040911,24.98465117262,121.562993545272,門牌級(arcgis),"台北市文山區忠順街二段22號, 116021",98.89
16740494,全聯實業股份有限公司,28435940,中山雙連分公司,臺北市中山區集英里錦西街8號1樓,1,0970606,1131105,25.060237708995,121.521710325741,門牌級(arcgis),"台北市中山區集英里錦西街8號, 10449",100
16740494,全聯實業股份有限公司,28438355,文山木柵分公司,臺北市文山區木柵里木柵路3段41號1樓,1,0970813,1110106,24.98857545433,121.565835681542,門牌級(arcgis),"台北市文山區木柵里木柵路三段41號, 11648",100
16740494,全聯實業股份有限公司,28439143,內湖星雲分公司,臺北市內湖區清白里星雲街163號1樓,1,0970909,1111104,25.081260150802,121.59644194953,門牌級(arcgis),"台北市內湖區清白里星雲街163號一層F, 11462",100
16740494,全聯實業股份有限公司,28439278,士林士東分公司,臺北市士林區天祿里士東路23號1樓,1,0970915,1130812,25.111932300549,121.526993942227,門牌級(arcgis),"台北市士林區天祿里士東路23號, 11154",100
16740494,全聯實業股份有限公司,28439679,信義松興分公司,臺北市信義區松隆路36號1、2樓,1,0970924,1100906,25.043136992046,121.567653464883,門牌級(arcgis),"台北市信義區興雅里松隆路36之1號, 11070",97.49
16740494,全聯實業股份有限公司,28970549,中正南昌分公司,臺北市中正區南昌路1段51巷1號、1之1號、3弄1號1樓,1,0971016,1090214,25.03320354137,121.515819316409,門牌級(arcgis),"台北市中正區南昌路一段1號, 100",94.76
16740494,全聯實業股份有限公司,28974910,六合分公司,臺北市信義區松仁路240巷19號1、2樓,1,0980206,0990527,25.024451173388,121.56879382281,門牌級(arcgis),"台北市信義區六合里松仁路240巷19號, 11046",96.69
16740494,全聯實業股份有限公司,28975214,南港中坡分公司,臺北市南港區中坡南路7號1樓,1,0980213,1140707,25.043925351949,121.582409553967,門牌級(arcgis),"台北市南港區萬福里中坡南路7號, 11567",100
16740494,全聯實業股份有限公司,28976184,台北太原分公司,臺北市大同區太原路117、119號1樓,3,0980515,       ,25.052781943346,121.515953923369,門牌級(arcgis),"台北市大同區太原路117號, 103014",97.98
16740494,全聯實業股份有限公司,28978325,內湖金龍分公司,臺北市內湖區金龍路215號1樓,1,0980515,0981203,25.088150871493,121.587191010633,門牌級(arcgis),"台北市內湖區金瑞里金龍路215號, 11455",100
16740494,全聯實業股份有限公司,28980244,萬華西藏分公司,臺北市萬華區西藏路125巷9號、129之5及6號、131之4及5號1樓,1,0980622,1120707,25.029623912948,121.502386744444,門牌級(arcgis),"台北市萬華區西藏路125號, 108048",92.26
16740494,全聯實業股份有限公司,28983782,大同民生西分公司,臺北市大同區朝陽里民生西路280號1樓,1,0980916,1150407,25.056898107313,121.51300865296,門牌級(arcgis),"台北市大同區朝陽里民生西路280號, 10345",100
16740494,全聯實業股份有限公司,28984749,萬華民和分公司,臺北市萬華區民和街103、105號1樓,1,0981009,1050310,25.02535474671,121.497539355537,門牌級(arcgis),"台北市萬華區民和街103號, 108032",97.98
16740494,全聯實業股份有限公司,28988148,大同大龍分公司,臺北市大同區大龍街153、155號1樓,3,0981130,1070709,25.067928283434,121.515957650355,門牌級(arcgis),"台北市大同區大龍街153號, 103037",97.98
16740494,全聯實業股份有限公司,28990670,北投復興崗分公司,臺北市北投區中央北路2段181號1樓,1,0990122,1130604,25.137817880669,121.49271019804,門牌級(arcgis),"台北市北投區豐年里中央北路二段181號, 11258",100
16740494,全聯實業股份有限公司,28990812,內湖民權分公司,臺北市內湖區民權東路六段90巷18號1樓,1,0990128,1130704,25.067889380766,121.585859210038,門牌級(arcgis),"台北市內湖區湖元里民權東路六段90巷18號, 11465",100
16740494,全聯實業股份有限公司,28991832,大同民族西分公司,臺北市大同區民族西路235、237號1樓,1,0990304,1150409,25.068764856605,121.512059310025,門牌級(arcgis),"台北市大同區民族西路235號, 103033",98.06
16740494,全聯實業股份有限公司,28995470,民權松花分公司,臺北市中山區合江街137號1、2樓,1,0990514,1000509,25.061622137398,121.539305458145,門牌級(arcgis),"台北市中山區合江街137號, 104077",98.82
16740494,全聯實業股份有限公司,28996415,大安永康分公司,臺北市大安區永康街7巷6號1樓及地下、信義路2段198巷5-1號1樓,3,0990604,1090416,25.033229532171,121.530382116383,門牌級(arcgis),"台北市大安區永康商圈信義路二段198巷5號, 106008",95.39
16740494,全聯實業股份有限公司,28996421,華榮分公司,臺北市士林區華聲街17號1樓,3,0990608,       ,25.096503102731,121.522499481925,門牌級(arcgis),"台北市士林區福佳里華聲街17號, 11160",100
16740494,全聯實業股份有限公司,28996442,南港凌雲分公司,臺北市南港區研究院路3段68巷9號1樓,1,0990604,1100412,25.035273132397,121.614310742176,門牌級(arcgis),"台北市南港區九如里研究院路三段68巷9號, 11581",100
16740494,全聯實業股份有限公司,28996870,松山興安分公司,臺北市松山區民生東路3段130巷9號1樓,1,0990615,1121201,25.056392720461,121.546332753052,門牌級(arcgis),"台北市松山區松基里民生東路三段130巷9號一層F, 10596",100
16740494,全聯實業股份有限公司,28998764,松山新東分公司,臺北市松山區新東街30巷26-1號1樓、民生東路5段219-1、223-1、223-2、223-3、223-4號1樓,3,0990730,1050512,25.05925611569,121.566908656617,門牌級(arcgis),"台北市松山區民生東路五段219號, 105065",92.69
16740494,全聯實業股份有限公司,29181894,信義嘉興分公司,臺北市信義區基隆路二段22號地下1層,1,0990910,1150409,25.031936296742,121.558728246744,門牌級(arcgis),"台北市信義區中興里基隆路二段22號, 11052",96.17
16740494,全聯實業股份有限公司,51160774,士林後港分公司,臺北市士林區承德里後港街30號地下1樓,1,1051109,       ,25.083332702091,121.52284967784,門牌級(arcgis),"台北市士林區承德里後港街30號, 11167",99.47
16740494,全聯實業股份有限公司,51308404,士林中正分公司,臺北市士林區福林里中正路115號,1,1060112,1080808,25.095668851908,121.52855624516,門牌級(arcgis),"台北市士林區福林里中正路115號, 11143",100
16740494,全聯實業股份有限公司,51702383,大安北師分公司,臺北市大安區群賢里和平東路二段311巷29號,1,1070327,1131001,25.025504820526,121.545281075661,門牌級(arcgis),"台北市大安區群賢里和平東路二段311巷29號, 10670",100
16740494,全聯實業股份有限公司,51710068,信義信安分公司,臺北市信義區黎順里嘉興街245號、247號1樓及245號地下1層,1,1070425,1100906,25.025112128363,121.556003625298,門牌級(arcgis),"台北市信義區黎順里嘉興街245號, 11054",96.22
16740494,全聯實業股份有限公司,51711186,內湖安康分公司,臺北市內湖區東湖里東湖路135號1、2樓,3,1070427,1090309,25.068200558921,121.616812740274,門牌級(arcgis),"台北市內湖區東湖里東湖路135號二F, 11487",99.8
16740494,全聯實業股份有限公司,51711587,文山羅斯福分公司,臺北市文山區景仁里羅斯福路六段142巷11號、11之1號及11之2號,1,1070427,1131203,24.997277210931,121.5384301271,門牌級(arcgis),"台北市文山區景仁里羅斯福路六段142巷11號, 11673",96.41
16740494,全聯實業股份有限公司,51804889,松山新東分公司,臺北市松山區新東里新東街30巷26-1號、民生東路5段219-1、223-1、223-2、223-3、223-4號1樓,3,1070626,1090804,25.05931012568,121.566929687544,門牌級(arcgis),"台北市松山區新東里民生東路五段219號, 10589",93.21
16740494,全聯實業股份有限公司,51805212,士林德行東分公司,臺北市士林區東山里德行東路331巷35號1樓,1,1070628,       ,25.11174957506,121.537859319494,門牌級(arcgis),"台北市士林區東山里德行東路331巷35號, 11150",100
16740494,全聯實業股份有限公司,51828101,北投文林北分公司,臺北市北投區建民里文林北路116號、94巷5弄1號1樓,1,1070723,1100906,25.106130598628,121.517429101056,門牌級(arcgis),"台北市北投區建民里文林北路94巷5弄1號, 11287",98.15
16740494,全聯實業股份有限公司,51875336,中山建國北分公司,臺北市中山區朱園里建國北路1段48號,1,1070813,1081112,25.047833120938,121.53630062078,門牌級(arcgis),"台北市中山區朱園里建國北路一段48號, 10491",100
16740494,全聯實業股份有限公司,51937001,南港研究院分公司,臺北市南港區新富里研究院路1段99號地下1樓之29至34、36、至43、45至76、84至96,1,1080201,       ,25.052304908192,121.61637160071,門牌級(arcgis),"台北市南港區新富里研究院路一段99號, 11571",94.11
16740494,全聯實業股份有限公司,53002230,中正欣榮分公司,臺北市中正區寧波東街20號地下1樓,3,0991105,1080409,25.032682663311,121.520221867375,門牌級(arcgis),"台北市中正區新營里寧波東街20號, 10092",97.65
16740494,全聯實業股份有限公司,53002604,大安芳和分公司,臺北市大安區樂業街87號1樓,1,0991115,       ,25.021652875013,121.551266592718,門牌級(arcgis),"台北市大安區芳和里樂業街87號, 10675",100
16740494,全聯實業股份有限公司,53002702,士林忠誠分公司,臺北市士林區忠誠路1段177、179號1樓,1,0991116,1091006,25.107929454621,121.530367078173,門牌級(arcgis),"台北市士林區忠誠路一段177號, 111022",98.13
16740494,全聯實業股份有限公司,53011033,中山林森分公司,臺北市中山區林森北路561號1樓,1,1000509,1080905,25.064538128238,121.525776722248,門牌級(arcgis),"台北市中山區恆安里林森北路561號, 10453",100
16740494,全聯實業股份有限公司,53011575,北投中和分公司,臺北市北投區中和街49號1樓,1,1000519,1150302,25.138457377971,121.502233297332,門牌級(arcgis),"台北市北投區中心里中和街49號, 11252",100
16740494,全聯實業股份有限公司,53011907,萬華萬大分公司,臺北市萬華區萬大路406號1樓及地下,1,1000524,1090213,25.021484189211,121.498451634077,門牌級(arcgis),"台北市萬華區保德里萬大路406號一層F, 10869",97.78
16740494,全聯實業股份有限公司,53013975,興隆分公司,臺北市文山區興隆路1段53號地下1樓,3,1000705,1040422,25.004060601352,121.540933298665,門牌級(arcgis),"台北市文山區萬盛里興隆路一段53號, 11682",97.78
16740494,全聯實業股份有限公司,53014242,內湖成功分公司,臺北市內湖區大湖山莊街148號1樓及地下1層,1,1000712,1120602,25.08598296678,121.601600452947,門牌級(arcgis),"台北市內湖區大湖山莊街148號, 114016",98.64
16740494,全聯實業股份有限公司,53014910,大安東門分公司,臺北市大安區金山南路二段12號地下1樓,1,1000721,1140108,25.033461719301,121.526993774589,門牌級(arcgis),"台北市大安區光明里金山南路二段12號, 10641",97.89
16740494,全聯實業股份有限公司,53019942,北投明德分公司,臺北市北投區懷德街3-10號,1,1001102,1030502,25.111109700571,121.519248560778,門牌級(arcgis),"台北市北投區裕民里懷德街3之10號, 11281",100
16740494,全聯實業股份有限公司,53023690,大安安和分公司,臺北市大安區安和路2段74巷3、5號1樓及68號地下1層,3,1010112,1010719,25.03014475929,121.551571566379,門牌級(arcgis),"台北市大安區安和路二段74巷3號, 106046",96.07
16740494,全聯實業股份有限公司,53027703,文山景興分公司,臺北市文山區景興路191號地下1樓,1,1010322,1131001,24.992286164776,121.544220345814,門牌級(arcgis),"台北市文山區景東里景興路191號, 11669",97.65
16740494,全聯實業股份有限公司,53658052,黎忠分公司,臺北市信義區和平東路3段391巷16號1樓及地下室,1,1011001,1090513,25.020247523217,121.558138076942,門牌級(arcgis),"台北市信義區黎忠里和平東路三段391巷16號, 11057",96.99
16740494,全聯實業股份有限公司,53658932,黎元分公司,臺北市大安區辛亥路3段223號1樓,3,1011016,1091201,25.016018310681,121.550759657472,門牌級(arcgis),"台北市大安區辛亥路三段223號, 106",100
16740494,全聯實業股份有限公司,53670719,北投致遠分公司,臺北市北投區致遠二路113巷13、15、15-1號,1,1020514,1140108,25.117116047134,121.511314384797,門牌級(arcgis),"台北市北投區致遠二路113巷13號, 112034",96.72
16740494,全聯實業股份有限公司,53670979,大直通北分公司,臺北市中山區通北街111號,3,1020516,1030227,25.083911849691,121.538107675285,門牌級(arcgis),"台北市中山區劍潭里通北街111號, 10462",100
16740494,全聯實業股份有限公司,53678276,文山保儀分公司,臺北市文山區保儀路12號1樓、12號地下1樓、26巷1-1號、26巷1號地下1樓及14號1樓,1,1020918,1120104,24.988663052722,121.568495797195,門牌級(arcgis),"台北市文山區保儀路12號, 116010",93.39
16740494,全聯實業股份有限公司,53678424,關渡藝大分公司,臺北市北投區中央北路4段532號地下1層,1,1020925,1130604,25.128382791359,121.467903033582,門牌級(arcgis),"台北市北投區一德里中央北路四段532號, 11257",96
16740494,全聯實業股份有限公司,53678466,台北博愛分公司,臺北市中正區凱達格蘭大道2號,3,1020925,       ,25.038952284976,121.51634230349,門牌級(arcgis),"台北市中正區建國里凱達格蘭大道2號, 10048",100
16740494,全聯實業股份有限公司,54371632,內湖康樂分公司,臺北市內湖區康樂街116號地下1樓,1,1021114,1141208,25.07107123503,121.619056575754,門牌級(arcgis),"台北市內湖區樂康里康樂街116號, 11480",97.65
