listing_id,price,accommodates,bedrooms,beds,bathrooms,minimum_nights,amenities_count,instant_bookable,room_type_code,property_type_code,neighbourhood_code,latitude,longitude,host_is_superhost,host_response_rate,host_acceptance_rate,host_listings_count,host_tenure_days,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,review_scores_communication,review_scores_checkin,review_scores_accuracy,price_pctl_nbhd,score_pctl_nbhd,amenities_vs_median,nbr_density_1km,nbr_density_same_type_1km,self_checkin,response_speed,desc_len,host_about_len,maximum_nights,min_nights_avg_ntm,Y_vacancy,photo_width,photo_height,photo_brightness,photo_contrast,photo_sharpness,photo_colorfulness,photo_coziness,photo_design_sense,photo_cleanliness
68398,1098.0,1,1.0,1.0,1.0,30,26,0,0,11,8,25.0287746,121.55468591047,0,0.01,0.0081999999999999,3,5380,4.71,4.57,5.0,4.86,4.93,4.93,4.86,0.0433823529411764,0.2484227129337539,0.7878787878787878,468,315,0,3,68,150,365,30.0,0.7095890410958904,4032,3024,124.538879522681,53.3520479231442,105.0956771881437,15.572246192497255,0.2561699748039245,0.1410584896802902,0.9846364259719848
271733,1200.0,2,2.0,2.0,1.0,14,37,0,0,11,9,25.00581,121.55518,0,0.01,0.0067,1,5487,4.97,4.93,4.8,4.91,4.99,4.97,4.96,0.1666666666666666,0.6764705882352942,1.3703703703703705,24,19,0,2,526,279,182,14.0,0.1342465753424657,4032,3024,124.5310030503328,78.99502612646582,467.99562112416686,34.551787256286644,0.452519416809082,0.0834472998976707,0.93769633769989
272314,1220.0,1,1.0,1.0,1.0,90,9,0,0,11,8,25.04224,121.54265,0,0.01,0.0093999999999999,1,5063,4.2,4.29,4.71,3.71,4.14,3.86,4.14,0.0705882352941176,0.0394321766561514,0.2727272727272727,437,372,0,0,223,74,1125,90.0,0.9808219178082191,2048,1365,156.6507125686813,74.34091845545818,320.041098363966,40.063954323513045,0.0124871544539928,0.0435622185468673,0.9824574589729308
289296,2622.0,4,2.0,2.0,1.0,30,17,0,0,11,8,25.04287,121.55112,0,0.01,0.01,2,5088,4.59,4.83,4.9,4.55,4.86,4.79,4.69,0.4176470588235294,0.1309148264984227,0.5151515151515151,498,422,0,4,34,165,1125,30.0,0.4986301369863014,2048,1536,133.54838943481445,76.94311391430043,277.4155088815848,67.63459769209554,0.9286553859710692,0.8268406987190247,0.9995695948600768
289298,2195.0,2,1.0,1.0,1.0,30,22,0,0,11,0,25.08091,121.55902,0,0.01,0.01,2,5088,4.84,4.94,4.61,4.72,4.96,4.91,4.87,0.4380952380952381,0.5063451776649747,0.88,22,13,0,4,40,165,1125,30.0,0.873972602739726,2448,1968,157.94928537980232,65.4912277690406,67.83689792396066,33.992805416245446,0.9429449439048768,0.9636140465736388,0.999515414237976
333362,1719.0,2,1.0,1.0,1.0,3,36,0,0,5,0,25.07893,121.55061,0,0.01,0.0093999999999999,1,4513,4.75,4.56,4.7,4.73,4.89,4.72,4.71,0.2495238095238095,0.3769035532994924,1.44,16,11,1,0,118,50,30,3.0,0.8931506849315068,1224,1632,80.35601791778804,81.6258551571041,619.2103811770269,15.819478650745369,0.0076012606732547,0.7544520497322083,0.9674394130706788
646629,2220.0,3,1.0,1.0,1.0,2,49,0,0,5,8,25.01708136358273,121.53232686857233,0,0.01,0.0097,1,4800,4.65,4.47,4.88,4.61,4.9,4.79,4.7,0.3235294117647059,0.1750788643533123,1.4848484848484849,300,139,0,4,249,351,60,2.0,0.2712328767123287,639,426,100.01498453422674,75.08040448683343,2380.3993722347705,47.5423102372802,0.920414924621582,0.8178976774215698,0.9217759370803832
718493,1509.0,4,2.0,2.0,1.0,35,46,0,0,11,3,25.0692,121.58582,0,0.0098,0.0081999999999999,26,4749,4.59,4.46,4.43,4.52,4.82,4.77,4.57,0.1111111111111111,0.217391304347826,1.3333333333333333,6,6,0,4,315,343,730,35.0,0.6246575342465753,1702,1125,169.6662431126779,61.15458416058603,305.8873317535608,65.63201263632875,0.0811479315161705,0.8190301060676575,0.813894510269165
761561,1537.0,2,0.0,1.0,1.0,5,38,0,0,11,1,25.02463,121.52318,0,0.01,0.01,1,4718,4.77,4.7,4.91,4.77,4.95,4.88,4.84,0.1847133757961783,0.3337078651685393,1.3571428571428572,455,205,0,4,297,117,150,5.0,0.3616438356164383,4195,2800,152.5862201600545,76.81016865042555,1462.5767766737983,34.00482896731953,0.2845037877559662,0.2053366750478744,0.9875540733337402
869581,3061.0,3,1.0,2.0,1.5,364,47,0,0,5,6,25.12665,121.53418,0,0.01,0.0093999999999999,2,4653,4.91,4.94,4.79,4.68,4.94,4.91,4.85,0.635593220338983,0.7075471698113207,1.6206896551724137,6,4,0,0,312,119,1125,364.0,0.9972602739726028,5616,3744,191.73123697821543,64.94805435568205,154.5335643227308,14.201843204919886,0.8297987580299377,0.9070538282394408,0.9947269558906556
963051,1422.0,2,1.0,1.0,1.0,3,16,0,2,23,2,25.03648,121.5581,0,0.01,0.0077,4,4598,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0.7028571428571428,0.88125,0.6666666666666666,519,93,0,4,71,17,1125,3.0,0.6602739726027397,267,151,113.5085695860307,75.86699502960255,3128.563096395264,26.572425577960114,0.2482197731733322,0.8517484068870544,0.5115207433700562
983054,510.0,3,2.0,3.0,1.0,31,23,0,2,28,5,25.03723,121.61464,0,0.0033,0.0,2,4588,4.33,4.08,4.3,4.38,4.8,4.5,4.44,0.3571428571428571,0.5217391304347826,1.2777777777777777,4,3,0,1,388,225,365,31.0,0.9972602739726028,981,552,113.76522219267532,83.13354020775476,814.3314873251093,28.20282454013844,0.0012285641860216,0.0023839049972593,0.1271486133337021
1015037,1402.0,2,1.0,1.0,1.0,30,28,0,0,11,8,25.041624884945406,121.54974724342638,0,0.01,0.0081999999999999,3,5380,4.78,4.56,4.67,4.78,4.78,4.78,4.78,0.1073529411764705,0.3769716088328075,0.8484848484848485,527,451,0,3,194,150,365,30.0,0.8794520547945206,2592,1944,128.15850587277092,49.47976914942156,34.054209325560414,34.98478433510623,0.2379617094993591,0.7969111800193787,0.9951600432395936
1037747,1156.0,2,1.0,1.0,1.5,365,35,0,0,11,4,25.13702,121.50899,0,0.01,0.0093999999999999,2,4653,4.64,4.67,4.71,4.82,4.87,4.74,4.82,0.0294117647058823,0.0967741935483871,1.0,35,15,0,0,238,119,1125,365.0,0.9945205479452056,640,480,184.91834309895836,44.65634055845136,423.2482702221234,26.748354195520392,0.7667708396911621,0.9689651131629944,0.9983587861061096
1072856,2709.0,2,1.0,1.0,1.0,1,44,0,1,37,10,25.05152,121.56966,0,0.01,0.01,7,4561,4.7,4.64,4.11,4.61,4.86,4.83,4.71,0.25,0.1764705882352941,1.375,206,12,0,4,322,422,90,1.1,0.3232876712328767,960,500,173.12220625,65.6851932278688,933.7772790291492,33.83132828490796,0.4941761493682861,0.2421023696660995,0.9716715812683104
1072857,3123.0,2,1.0,2.0,1.5,1,55,0,1,38,10,25.05159,121.56966,0,0.01,0.01,7,4561,4.71,4.84,4.38,4.65,4.89,4.9,4.73,0.3333333333333333,0.2352941176470588,1.71875,206,12,0,4,329,422,90,1.0,0.3589041095890411,6000,4000,127.51701895833334,64.29910655046764,1404.9663797752933,24.863144989578306,0.8702520132064819,0.9447592496871948,0.9979971051216124
1094125,4700.0,4,2.0,2.0,2.0,20,35,0,0,11,8,25.04175,121.55308,0,0.01,0.01,4,5808,4.79,4.79,4.94,4.59,4.83,4.89,4.84,0.8058823529411765,0.3958990536277602,1.0606060606060606,466,391,1,4,435,1505,730,19.7,0.2,4225,2820,160.21776826555876,65.23572250366509,321.1816121879812,33.95424833339673,0.8909967541694641,0.972036063671112,0.9949575066566468
1097851,3018.0,3,1.0,1.0,1.5,2,39,0,0,5,2,25.04173,121.56663,0,0.01,0.0093,1,4545,4.7,4.56,4.95,4.55,4.92,4.87,4.6,0.5904977375565611,0.2341463414634146,1.1470588235294117,277,209,1,3,175,220,30,2.0,0.9123287671232876,4225,2820,145.2885631793193,67.11863376848935,943.8034616603602,27.03362868534569,0.8405104875564575,0.992342174053192,0.991884469985962
1120179,2090.0,4,1.0,1.0,1.0,21,44,0,0,11,8,25.04184,121.553,0,0.01,0.01,4,5808,4.77,4.71,4.95,4.67,4.88,4.87,4.75,0.2786764705882353,0.3604100946372239,1.3333333333333333,473,399,1,4,499,1505,180,20.5,0.1780821917808219,1980,1485,191.3076825493997,55.52803224268547,134.04878922240266,36.71054439310471,0.8436756730079651,0.9618337154388428,0.982939600944519
1126278,2066.0,2,1.0,1.0,1.0,35,31,0,2,17,10,25.05713,121.55946,0,0.0,0.0,2,4535,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.7631578947368421,0.0434782608695652,1.1923076923076923,71,21,0,1,0,526,360,35.0,0.9945205479452056,1600,897,119.48220875139351,65.02138400135301,190.14640252870444,26.820862036353144,0.1234514564275741,0.2609757781028747,0.913004457950592
1139869,6029.0,4,2.0,2.0,1.0,30,42,0,0,9,8,25.02845,121.54682,0,0.01,0.0093999999999999,1,4530,4.95,4.86,4.88,4.93,4.99,4.97,4.96,0.9176470588235294,0.7279179810725552,1.2727272727272727,363,216,1,0,33,314,1125,30.0,0.4986301369863014,1242,888,116.82570523421973,64.72718566196923,142.91053515191106,29.905591194383028,0.8491960167884827,0.4917090237140655,0.9549145102500916
1259320,4222.0,4,2.0,1.0,1.0,28,47,0,0,5,8,25.03397,121.55313,0,0.01,0.0097,1,5338,4.81,4.75,4.94,4.71,4.88,4.87,4.79,0.7382352941176471,0.4384858044164038,1.4242424242424243,583,448,1,3,465,428,92,27.6,0.3643835616438356,4225,2820,167.73684258676403,54.89427056364227,1395.797793580443,50.46742544081537,0.9793939590454102,0.9811938405036926,0.979327380657196
1297987,2321.0,3,1.0,2.0,1.0,7,33,0,0,11,1,25.04727,121.51671,0,0.01,0.01,1,4548,4.87,4.83,4.96,4.81,4.94,4.89,4.9,0.4363057324840764,0.5943820224719101,1.1785714285714286,1117,780,1,4,360,288,1125,7.0,0.6547945205479452,281,187,159.81622166822083,67.9037423887417,6345.617568870897,66.59753391948311,0.1213274300098419,0.647739052772522,0.7379316687583923
1599241,4750.0,2,1.0,1.0,1.0,1,10,0,2,28,6,25.11179,121.52735,0,0.0,0.01,2,4522,4.83,4.77,4.9,4.76,4.94,4.9,4.85,0.9545454545454546,0.5060417206950207,0.3846153846153846,44,10,0,1,253,381,1125,1.0,0.9972602739726028,720,960,109.99706886574074,63.80903348835991,731.645364549674,44.58275143321108,0.2499471604824066,0.012464664876461,0.934586763381958
1618365,1586.0,2,1.0,0.0,0.0,1,24,0,2,28,4,25.13384,121.50158,0,0.01,0.0093999999999999,5,4641,4.17,4.83,4.5,4.0,4.67,4.67,4.5,0.45,0.0714285714285714,2.2857142857142856,29,9,0,4,69,1055,365,1.0,0.8821917808219178,1024,683,161.15661174277088,59.9606380879858,162.80408070321403,62.89883715713533,0.0036116440314799,0.0409013479948043,0.9996545314788818
1631691,1465.0,2,2.0,1.0,1.0,1,18,0,0,11,0,25.06117,121.54287,0,0.01,0.01,6,4408,4.47,4.52,4.64,4.37,4.65,4.65,4.36,0.1333333333333333,0.1624365482233502,0.72,108,86,0,4,417,65,1125,1.0,0.8931506849315068,567,378,186.34672414919328,55.49624961824393,196.60510966231556,41.025874176459126,0.0679922997951507,0.8870254158973694,0.9987431168556212
1664910,1760.0,2,1.0,2.0,1.0,1,38,0,0,5,1,25.02692,121.51984,0,0.01,0.01,1,4400,4.71,4.7,4.88,4.69,4.78,4.81,4.84,0.2760084925690021,0.2415730337078651,1.3571428571428572,343,155,1,4,249,111,1125,1.0,0.8273972602739726,4592,2584,181.3499062173008,62.07139056426939,119.8130784723218,44.99528937659419,0.307501345872879,0.5748167037963867,0.998242974281311
1671130,1281.0,3,1.0,2.0,1.0,28,41,0,0,5,1,25.0454,121.51649,0,0.01,0.0093,3,4398,4.58,4.59,4.93,4.65,4.67,4.76,4.77,0.1008492569002123,0.1213483146067415,1.4642857142857142,1213,872,1,2,250,0,90,29.5,0.8191780821917808,6016,4016,136.4641767040879,67.43764905979103,72.98204855803021,43.59787341620581,0.8598260879516602,0.9676252007484436,0.99908185005188
1689077,1465.0,2,2.0,1.0,1.0,1,17,0,0,11,0,25.05978,121.54351,0,0.01,0.01,6,4408,4.58,4.59,4.71,4.61,4.75,4.72,4.57,0.1333333333333333,0.2512690355329949,0.68,125,99,0,4,239,65,1125,1.0,0.8767123287671232,4230,2823,188.89045270653335,46.00792436905254,79.91439993896405,43.44114534903128,0.7991035580635071,0.8449440598487854,0.99733304977417
1701140,1310.0,2,1.0,1.0,1.0,3,22,0,0,11,0,25.05258,121.52132,0,0.01,0.0097,22,5174,4.37,4.33,4.85,4.43,4.75,4.75,4.49,0.0857142857142857,0.1192893401015228,0.88,932,687,0,4,1000,48,90,3.0,0.410958904109589,4032,3024,176.99063871304693,56.08233236188829,93.12514032029893,62.524640621430464,0.1314660906791687,0.7291715145111084,0.9989941716194152
1718240,2572.0,5,1.0,3.0,1.0,1,36,0,0,5,8,25.0265,121.55221,0,0.01,0.0069999999999999,3,4397,4.75,4.77,4.76,4.63,4.81,4.87,4.81,0.4058823529411764,0.3194006309148265,1.0909090909090908,427,271,1,4,851,185,365,1.0,0.5287671232876713,2048,1536,81.79341538747151,59.83569314671345,184.1087569906998,53.134015573552105,0.8970680236816406,0.9771183729171752,0.9938746094703674
1804621,3374.0,3,1.0,1.0,1.0,3,57,0,0,11,8,25.044078826904297,121.5509033203125,0,0.01,0.0086,1,4647,4.76,4.81,4.94,4.53,4.89,4.89,4.76,0.6088235294117647,0.3462145110410095,1.7272727272727273,493,420,1,0,115,136,365,2.8,0.7397260273972602,4225,2820,170.06113802509546,55.59441705524405,37.109193333689205,20.190728382824982,0.7902592420578003,0.7661795616149902,0.9980804920196532
1805413,1444.0,2,2.0,1.0,1.0,1,17,0,0,11,0,25.05946,121.54363,0,0.01,0.01,6,4408,4.57,4.69,4.74,4.53,4.71,4.74,4.35,0.1266666666666666,0.2461928934010152,0.68,125,99,0,4,417,65,1125,1.0,0.9068493150684932,639,426,178.9400692102537,57.1948521487736,98.75362022706064,30.440928766443456,0.0206727888435125,0.2603879868984222,0.996220886707306
1805783,5580.0,6,3.0,4.0,2.0,26,47,0,0,11,8,25.04086,121.55334,0,0.01,0.01,4,5808,4.77,4.76,4.95,4.69,4.82,4.82,4.82,0.8779411764705882,0.3604100946372239,1.4242424242424243,472,394,1,4,435,1505,1125,26.0,0.3397260273972602,3000,2000,155.314085,72.54562639892755,83.34383699907988,42.79884690589521,0.9770302772521972,0.5459306836128235,0.9925121068954468
1808483,1170.0,2,1.0,1.0,1.5,2,36,0,0,8,8,25.03641,121.55653,0,0.01,0.0077,4,4598,4.48,4.52,4.79,4.54,4.71,4.72,4.4,0.0610294117647058,0.0623028391167192,1.0909090909090908,551,434,0,4,762,17,1125,3.0,0.8383561643835616,4231,2681,109.0332855195454,61.92856039502352,51.23034923854965,48.2746563132375,0.7368106245994568,0.650459885597229,0.9953243732452391
1828204,1444.0,2,2.0,1.0,1.0,1,17,0,0,11,0,25.06033,121.54288,0,0.01,0.01,6,4408,4.36,4.59,4.64,4.34,4.72,4.77,4.57,0.1266666666666666,0.116751269035533,0.68,120,95,0,4,249,65,1125,1.3,0.9123287671232876,4225,2820,182.2498387678879,57.35786641467894,952.7399719154404,43.42440213674852,0.1079732850193977,0.9118266105651855,0.9956467747688292
1828230,1465.0,2,2.0,1.0,1.0,1,17,0,0,11,0,25.05969,121.543,0,0.01,0.01,6,4408,4.48,4.31,4.73,4.58,4.73,4.81,4.62,0.1333333333333333,0.1700507614213198,0.68,124,99,0,4,239,65,1125,1.0,0.9095890410958904,639,426,161.08765162702875,59.44882487204807,882.0377233374428,35.973729290908004,0.0975623950362205,0.8524481654167175,0.99824059009552
1838199,9144.0,2,2.0,3.0,2.0,35,49,0,0,11,3,25.06818,121.58209,0,0.0098,0.0081999999999999,26,4749,4.52,4.49,4.31,4.58,4.76,4.72,4.65,0.7777777777777778,0.1521739130434782,1.420289855072464,8,8,0,4,1000,343,90,35.0,0.6602739726027397,1000,750,81.01006933333333,65.67773605473315,1371.2069999752462,43.84971384862602,0.9828815460205078,0.911059319972992,0.9700389504432678
1838528,1363.0,4,1.0,1.0,1.0,2,28,0,2,28,6,25.08967,121.52408,0,0.01,0.0069,2,4359,4.33,4.15,4.91,4.47,4.82,4.76,4.22,0.5909090909090909,0.127906976744186,1.0769230769230769,129,27,0,0,826,254,365,2.1,0.0,1280,720,152.91844075520834,54.33743161187009,275.1493825478448,24.283896520041782,0.781974196434021,0.4422412812709808,0.9953235983848572
1849010,500.0,2,1.0,2.0,2.0,30,15,0,2,28,8,25.03389,121.52627,0,0.002,0.0017,4,4725,4.75,5.0,5.0,4.75,5.0,5.0,5.0,0.0108225108225108,0.298828125,0.7142857142857143,286,145,0,1,82,1782,1125,30.0,1.0,719,719,106.74245639419608,76.4042800555952,3124.140791561592,40.73440871970563,0.3741187751293182,0.0970697849988937,0.9989858269691468
1884880,1423.0,1,2.0,1.0,1.0,1,17,0,0,11,0,25.06024,121.54315,0,0.01,0.01,6,4408,4.53,4.42,4.61,4.39,4.67,4.61,4.21,0.1219047619047619,0.2220812182741116,0.68,122,97,0,4,417,65,1125,1.3,0.9095890410958904,639,426,188.56583055978015,64.09260411383744,279.5163141232551,62.82587795564131,0.439133733510971,0.4782204329967499,0.9944911003112792
1911361,702.0,6,3.0,6.0,2.5,30,14,0,2,28,2,25.03161,121.55981,0,0.0,0.01,2,4522,4.47,4.42,4.82,4.58,4.76,4.77,4.52,0.2971428571428571,0.19375,0.5833333333333334,429,103,0,1,505,381,30,30.0,0.9808219178082191,2592,1936,167.66345569807928,62.77077512096066,502.18114721232376,52.76574064081324,0.8111302256584167,0.2617866098880768,0.9737329483032228
1933639,1970.0,4,1.0,2.0,1.0,3,23,0,1,39,0,25.05867,121.53409,0,0.01,0.0097,17,4338,4.79,4.81,4.78,4.73,4.9,4.9,4.83,0.3076923076923077,0.7424242424242424,1.2105263157894737,325,20,1,4,379,344,1125,3.0,0.1671232876712328,5472,3648,186.8131790951703,49.36784729457377,55.53857090354608,31.151402450900093,0.9663143754005432,0.8661022186279297,0.998102366924286
1938837,1732.0,5,1.0,3.0,1.0,7,34,0,0,11,6,25.10667,121.52732,0,0.01,0.0078,3,4338,4.88,4.8,4.74,4.87,4.97,4.9,4.89,0.3474576271186441,0.6132075471698113,1.1724137931034482,45,32,1,2,493,105,100,7.0,0.4575342465753425,1280,720,153.26232530381944,56.363788279607135,331.55287204351424,35.353961430910715,0.8320035338401794,0.2702706456184387,0.9793545007705688
1980573,2200.0,1,0.0,1.0,1.0,5,27,0,0,5,8,25.032166792826644,121.55338573471856,0,0.01,0.0084,5,4328,4.74,4.88,4.87,4.69,4.89,4.9,4.88,0.3205882352941177,0.2925867507886435,0.8181818181818182,532,386,0,3,278,217,150,5.0,0.5698630136986301,1252,960,140.51126697284346,59.62468420410495,756.7511230639427,13.415769527069152,0.8105389475822449,0.8940858840942383,0.9908182621002196
2075962,1098.0,1,1.0,1.0,1.0,30,28,0,0,11,8,25.0287746,121.55468591047,0,0.01,0.0081999999999999,3,5380,5.0,4.75,4.92,4.58,5.0,5.0,4.92,0.0433823529411764,0.8777602523659306,0.8484848484848485,468,315,0,3,68,150,365,30.0,0.473972602739726,4032,3024,138.2756645578756,64.56506614098643,77.05377824723323,16.519652431877496,0.1655282974243164,0.1515982747077942,0.9853444695472716
2084454,823.0,2,1.0,1.0,1.0,30,20,0,2,19,8,25.04477,121.54371,0,0.0095,0.0081999999999999,3,4810,2.67,2.5,3.67,2.33,3.33,4.5,4.0,0.1904761904761904,0.01953125,0.9523809523809524,421,46,1,3,0,7,365,30.0,0.9972602739726028,1125,831,111.1245621072336,64.06444484621552,158.6861072203109,34.278661340092206,0.0646299645304679,0.0127843795344233,0.9950951337814332
2114695,823.0,3,1.0,1.0,1.0,28,18,0,2,28,2,25.03594,121.57846,0,0.0095,0.0081999999999999,3,4810,3.5,3.5,3.5,4.0,5.0,5.0,3.5,0.3828571428571428,0.025,0.75,178,66,1,3,0,7,180,28.0,1.0,4128,2322,112.92210921485754,68.07759742949409,19.29206999438589,17.146914245794427,0.1714672595262527,0.096502885222435,0.965358018875122
2263430,45716.0,5,4.0,7.0,3.0,31,34,0,0,11,3,25.06689,121.58414,0,0.0098,0.0081999999999999,26,4749,4.64,4.5,4.49,4.61,4.86,4.81,4.79,0.9629629629629628,0.3478260869565217,0.9855072463768116,8,8,0,4,1000,343,700,31.0,0.4931506849315068,1000,750,106.55084533333331,74.5296261367613,1465.1272534271554,33.58436197174089,0.5151950120925903,0.4172269999980926,0.9834532141685486
2365294,2010.0,1,1.0,2.0,1.0,10,18,0,2,28,8,25.02408,121.52896,0,0.01,0.0,1,4257,4.73,4.8,4.93,4.73,4.8,4.77,4.83,0.5040953090096798,0.267578125,0.8571428571428571,481,228,0,0,157,34,90,8.6,0.0,1296,864,104.28574388431642,43.62485045048499,92.99246216983153,49.90145538231715,0.8691075444221497,0.7314779758453369,0.9834538698196412
2429479,9806.0,2,1.0,1.0,1.0,3,9,0,2,23,9,25.00726,121.55892,0,0.0,0.0,15,4417,4.83,4.77,4.9,4.76,4.94,4.9,4.85,1.0,0.5060417206950207,0.4615384615384615,16,2,0,1,257,15,365,3.0,1.0,3024,2016,136.09131905076845,51.7479065954505,25.55449175620214,68.06630377425265,0.9365737438201904,0.9214723706245422,0.9985575079917908
2498582,650.0,2,1.0,2.0,2.0,30,51,0,2,28,8,25.03297,121.5282,0,0.002,0.0017,4,4725,4.62,4.81,4.86,4.76,4.76,4.86,4.76,0.0649350649350649,0.171875,2.4285714285714284,338,174,0,1,426,1782,1125,30.0,0.8712328767123287,1478,1108,163.9762796588228,59.85622225938641,570.3521914377849,58.29385718371172,0.8293653726577759,0.0332991071045398,0.9956904053688048
2498747,500.0,2,1.0,2.0,2.0,30,15,0,2,28,8,25.0339,121.5265,0,0.002,0.0017,4,4725,4.8,5.0,4.8,4.8,5.0,5.0,5.0,0.0108225108225108,0.359375,0.7142857142857143,285,147,0,1,122,1782,1125,30.0,0.7287671232876712,900,600,153.84803333333332,74.53977580126327,486.7071425372805,79.26387059881456,0.1065728515386581,0.190564215183258,0.979011595249176
2498893,300.0,4,1.0,4.0,2.0,30,16,0,3,46,8,25.0344,121.52626,0,0.002,0.0017,4,4725,4.8,4.8,4.93,4.67,4.8,4.8,4.6,0.0625,0.4285714285714285,0.4571428571428571,273,6,0,1,153,1782,1125,30.0,1.0,1070,745,136.77406510694348,71.2553372828327,546.2843028149225,63.056775124162925,0.191343605518341,0.2281138598918914,0.9961318969726562
2553760,1186.0,2,1.0,1.0,1.5,5,28,0,2,28,6,25.09648,121.52403,0,0.01,0.0,3,4220,4.89,4.89,4.92,4.86,4.93,4.92,4.93,0.4545454545454545,0.5813953488372093,1.0769230769230769,97,26,0,3,521,120,30,5.7,0.5972602739726027,3264,2448,133.13756840818436,45.11034852082229,31.65429263456853,18.991125335523755,0.8131433725357056,0.2194796204566955,0.998607099056244
2632210,5055.0,6,3.0,3.0,2.0,4,37,0,0,11,10,25.05152,121.5441,0,0.01,0.0097,17,4338,4.8,4.84,4.85,4.78,4.91,4.88,4.78,0.8791208791208791,0.4146341463414634,1.15625,261,224,1,4,329,344,365,4.0,0.0547945205479452,2738,1825,201.99654862563412,44.34316428169264,319.8810246381901,38.34082921730632,0.6434426307678223,0.838063657283783,0.9965500831604004
2637590,1291.0,2,1.0,1.0,1.0,3,20,0,0,11,0,25.05264,121.52123,0,0.01,0.0097,22,5174,4.47,4.47,4.94,4.54,4.81,4.77,4.55,0.0685714285714285,0.1624365482233502,0.8,934,689,0,4,1000,48,180,3.0,0.3397260273972602,1478,1108,202.2425361377215,52.43681313336064,180.0701711719364,47.31545828554766,0.2079026997089386,0.8417360186576843,0.9993127584457396
2678719,326.0,4,1.0,4.0,6.5,30,21,0,3,46,5,25.05141,121.58158,0,0.01,0.006,5,5010,4.67,3.67,5.0,5.0,5.0,4.67,4.67,0.5,0.75,1.6153846153846154,126,1,0,4,490,1756,360,30.0,0.4054794520547945,5757,3838,125.58445784514274,80.74868999698732,1964.750018418851,48.35521795856604,0.3761257231235504,0.712704598903656,0.8396762013435364
2753686,3139.0,5,2.0,4.0,1.0,28,40,0,0,9,8,25.0286,121.54749,0,0.01,0.01,2,4390,4.74,4.75,4.69,4.57,4.97,4.89,4.8,0.5470588235294118,0.2925867507886435,1.2121212121212122,396,237,0,4,436,450,90,28.0,0.6136986301369863,4225,2820,196.00562281253931,45.59900475326524,439.0493757873732,25.554520207269803,0.6751779913902283,0.9228218197822572,0.9981069564819336
2808875,24382.0,7,3.0,5.0,2.0,31,18,0,0,11,3,25.06714,121.59098,0,0.0098,0.0081999999999999,26,4749,4.63,4.65,4.26,4.49,4.84,4.87,4.75,0.8703703703703703,0.2826086956521739,0.5217391304347826,8,5,0,4,1000,343,730,31.0,0.7561643835616438,2048,1536,92.21437931060792,54.52469587634741,96.5441457754608,17.401647500129585,0.5749010443687439,0.6645522117614746,0.9441552758216858
2969214,15086.0,4,2.0,1.0,1.0,3,15,0,0,11,9,25.00622,121.55911,0,0.0,0.0,15,4417,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.9761904761904762,0.8529411764705882,0.5555555555555556,18,15,0,1,248,15,1125,3.0,1.0,3024,2016,140.2491270234946,71.20308637934585,66.40900998963706,29.180866084550694,0.9361934661865234,0.8735854029655457,0.9925234913825988
3028074,2300.0,3,1.0,2.0,1.0,21,51,0,0,5,10,25.04946,121.5765,0,0.01,0.0098999999999999,4,4182,4.83,4.75,4.93,4.76,4.92,4.9,4.87,0.4230769230769231,0.4756097560975609,1.59375,220,157,1,4,496,402,1125,20.1,0.7424657534246575,1024,683,135.0,60.0,400.0,25.0,0.5,0.5,0.95
3062366,7000.0,3,2.0,2.0,2.0,4,44,0,0,5,10,25.05974,121.54491,0,0.01,0.0078,1,4447,4.92,4.91,4.86,4.76,4.95,4.98,4.98,0.945054945054945,0.6128048780487805,1.375,119,98,0,4,292,45,120,4.0,0.5616438356164384,5142,3466,101.21685095396904,62.95700971715566,214.27472369429665,26.75085417502041,0.5430914163589478,0.6637557744979858,0.979239583015442
3070785,1257.0,2,1.0,1.0,1.0,5,26,0,2,28,11,25.0440857,121.5028873,0,0.01,0.01,7,4563,5.0,4.67,4.94,4.89,5.0,4.94,4.89,0.4567901234567901,0.925531914893617,1.181818181818182,1631,200,1,4,856,396,90,5.0,0.3095890410958904,3024,4032,143.28156666312358,54.49679562023974,87.74728319757648,25.19125585088056,0.1957831978797912,0.2900039851665497,0.9943674206733704
3106555,1848.0,3,1.0,1.0,1.0,6,37,0,0,8,8,25.02654,121.53376,0,0.01,0.0089,2,4242,4.83,4.75,4.75,4.71,4.91,4.94,4.88,0.1985294117647058,0.4787066246056782,1.121212121212121,440,204,0,3,231,638,180,6.0,0.5315068493150685,4032,2688,126.08305320826248,68.08492981729067,267.12511959503166,21.203372921062083,0.3453622460365295,0.1430499255657196,0.9547001123428344
3186548,1304.0,2,1.0,1.0,1.0,3,40,0,0,5,8,25.03484,121.55672,0,0.01,0.0077,4,4598,4.58,4.59,4.86,4.56,4.84,4.81,4.66,0.0823529411764705,0.1261829652996845,1.2121212121212122,516,397,0,4,840,17,1125,3.0,0.5808219178082191,482,373,105.24494677004884,61.31971524696631,284.7810565987686,15.73786692003052,0.4605286419391632,0.6200066208839417,0.9993419051170348
